age_range,bmi_grade,gender,ability,sports_step,recommend_rank,ex_recommend
70대 이상,2단계비만,F,2등급,마무리운동,1,누워서 전신 뻗기
70대 이상,2단계비만,F,2등급,마무리운동,2,엉덩이 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,4,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,5,가슴 스트레칭
70대 이상,2단계비만,F,3등급,본운동,1,벽에서 팔굽혀 펴기
70대 이상,2단계비만,F,3등급,본운동,2,몸통 들어올리기
70대 이상,2단계비만,F,3등급,본운동,3,물통으로 양팔 들어올리기
70대 이상,2단계비만,F,3등급,본운동,4,엎드려 양팔 및 다리 들어올리기
70대 이상,2단계비만,F,3등급,본운동,5,고정식 자전거 타기
70대 이상,2단계비만,F,3등급,준비운동,1,엉덩이 스트레칭
70대 이상,2단계비만,F,3등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,F,3등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,2단계비만,F,3등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,2단계비만,F,3등급,준비운동,5,배 스트레칭
70대 이상,2단계비만,F,3등급,마무리운동,1,누워서 전신 뻗기
70대 이상,2단계비만,F,3등급,마무리운동,2,엉덩이 스트레칭
70대 이상,2단계비만,F,3등급,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,2단계비만,F,3등급,마무리운동,4,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,F,3등급,마무리운동,5,가슴/어깨 스트레칭
70대 이상,2단계비만,M,참가증,본운동,1,몸통 들어올리기
70대 이상,2단계비만,M,참가증,본운동,2,물통으로 양팔 들어올리기
70대 이상,2단계비만,M,참가증,본운동,3,벽에서 팔굽혀 펴기
70대 이상,2단계비만,M,참가증,본운동,4,엎드려 양팔 및 다리 들어올리기
70대 이상,2단계비만,M,참가증,본운동,5,고정식 트레드밀에서 걷기
70대 이상,2단계비만,M,참가증,준비운동,1,엉덩이 스트레칭
70대 이상,2단계비만,M,참가증,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,M,참가증,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,2단계비만,M,참가증,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,참가증,준비운동,5,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,M,참가증,마무리운동,1,누워서 전신 뻗기
70대 이상,2단계비만,M,참가증,마무리운동,2,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,참가증,마무리운동,3,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,M,참가증,마무리운동,4,엉덩이 스트레칭
70대 이상,2단계비만,M,참가증,마무리운동,5,옆구리 스트레칭
70대 이상,2단계비만,M,1등급,본운동,1,몸통 들어올리기
70대 이상,2단계비만,M,1등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,2단계비만,M,1등급,본운동,3,물통으로 양팔 들어올리기
70대 이상,2단계비만,M,1등급,본운동,4,엎드려 양팔 및 다리 들어올리기
70대 이상,2단계비만,M,1등급,본운동,5,고정식 자전거 타기
70대 이상,2단계비만,M,1등급,준비운동,1,엉덩이 스트레칭
70대 이상,2단계비만,M,1등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,M,1등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,2단계비만,M,1등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,1등급,준비운동,5,목 스트레칭
70대 이상,2단계비만,M,1등급,마무리운동,1,누워서 전신 뻗기
70대 이상,2단계비만,M,1등급,마무리운동,2,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,1등급,마무리운동,3,엉덩이 스트레칭
70대 이상,2단계비만,M,1등급,마무리운동,4,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,M,1등급,마무리운동,5,옆구리 스트레칭
70대 이상,2단계비만,M,2등급,본운동,1,몸통 들어올리기
70대 이상,2단계비만,M,2등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,2단계비만,M,2등급,본운동,3,물통으로 양팔 들어올리기
70대 이상,2단계비만,M,2등급,본운동,4,엎드려 양팔 및 다리 들어올리기
70대 이상,2단계비만,M,2등급,본운동,5,고정식 자전거 타기
70대 이상,2단계비만,M,2등급,준비운동,1,엉덩이 스트레칭
70대 이상,2단계비만,M,2등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,M,2등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,2단계비만,M,2등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,2등급,준비운동,5,배 스트레칭
70대 이상,2단계비만,M,2등급,마무리운동,1,누워서 전신 뻗기
70대 이상,2단계비만,M,2등급,마무리운동,2,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,2등급,마무리운동,3,엉덩이 스트레칭
70대 이상,2단계비만,M,2등급,마무리운동,4,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,M,2등급,마무리운동,5,옆구리 스트레칭
70대 이상,2단계비만,M,3등급,본운동,1,몸통 들어올리기
70대 이상,2단계비만,M,3등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,2단계비만,M,3등급,본운동,3,엎드려 양팔 및 다리 들어올리기
70대 이상,2단계비만,M,3등급,본운동,4,물통으로 양팔 들어올리기
70대 이상,2단계비만,M,3등급,본운동,5,고정식 자전거 타기
70대 이상,2단계비만,M,3등급,준비운동,1,엉덩이 스트레칭
70대 이상,2단계비만,M,3등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,M,3등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,2단계비만,M,3등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,3등급,준비운동,5,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,1,누워서 전신 뻗기
70대 이상,2단계비만,M,3등급,마무리운동,2,넙다리 안쪽 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,3,엉덩이 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,4,넙다리 앞쪽 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,F,참가증,본운동,1,몸통 들어올리기
70대 이상,3단계비만,F,참가증,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,F,참가증,본운동,3,고정식 자전거 타기
70대 이상,3단계비만,F,참가증,본운동,4,고정식 트레드밀에서 걷기
70대 이상,3단계비만,F,참가증,본운동,5,물통으로 양팔 들어올리기
70대 이상,3단계비만,F,참가증,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,F,참가증,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,F,참가증,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,F,참가증,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,참가증,준비운동,5,배 스트레칭
70대 이상,3단계비만,F,참가증,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,F,참가증,마무리운동,2,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,F,참가증,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,참가증,마무리운동,4,엉덩이 스트레칭
70대 이상,3단계비만,F,참가증,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,F,1등급,본운동,1,몸통 들어올리기
70대 이상,3단계비만,F,1등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,F,1등급,본운동,3,물통으로 양팔 들어올리기
70대 이상,3단계비만,F,1등급,본운동,4,고정식 자전거 타기
70대 이상,3단계비만,F,1등급,본운동,5,고정식 트레드밀에서 걷기
70대 이상,3단계비만,F,1등급,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,F,1등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,F,1등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,F,1등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,1등급,준비운동,5,배 스트레칭
70대 이상,3단계비만,F,1등급,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,F,1등급,마무리운동,2,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,1등급,마무리운동,3,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,F,1등급,마무리운동,4,엉덩이 스트레칭
70대 이상,3단계비만,F,1등급,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,F,2등급,본운동,1,몸통 들어올리기
70대 이상,3단계비만,F,2등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,F,2등급,본운동,3,고정식 자전거 타기
70대 이상,3단계비만,F,2등급,본운동,4,물통으로 양팔 들어올리기
70대 이상,3단계비만,F,2등급,본운동,5,고정식 트레드밀에서 걷기
70대 이상,3단계비만,F,2등급,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,F,2등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,F,2등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,F,2등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,2등급,준비운동,5,배 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,F,2등급,마무리운동,2,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,4,엉덩이 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,5,가슴 스트레칭
70대 이상,3단계비만,F,3등급,본운동,1,몸통 들어올리기
70대 이상,3단계비만,F,3등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,F,3등급,본운동,3,고정식 자전거 타기
70대 이상,3단계비만,F,3등급,본운동,4,물통으로 양팔 들어올리기
70대 이상,3단계비만,F,3등급,본운동,5,엎드려 양팔 및 다리 들어올리기
70대 이상,3단계비만,F,3등급,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,F,3등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,F,3등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,F,3등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,3등급,준비운동,5,배 스트레칭
70대 이상,3단계비만,F,3등급,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,F,3등급,마무리운동,2,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,F,3등급,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,3단계비만,F,3등급,마무리운동,4,엉덩이 스트레칭
70대 이상,3단계비만,F,3등급,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,M,참가증,본운동,1,몸통 들어올리기
70대 이상,3단계비만,M,참가증,본운동,2,고정식 트레드밀에서 걷기
70대 이상,3단계비만,M,참가증,본운동,3,고정식 자전거 타기
70대 이상,3단계비만,M,참가증,본운동,4,물통으로 양팔 들어올리기
70대 이상,3단계비만,M,참가증,본운동,5,한발 들기
70대 이상,3단계비만,M,참가증,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,M,참가증,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,M,참가증,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,M,참가증,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,참가증,준비운동,5,어깨 스트레칭
70대 이상,3단계비만,M,참가증,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,M,참가증,마무리운동,2,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,M,참가증,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,참가증,마무리운동,4,깍지 끼고 상체 숙이기
70대 이상,3단계비만,M,참가증,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,M,1등급,본운동,1,몸통 들어올리기
70대 이상,3단계비만,M,1등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,M,1등급,본운동,3,물통으로 양팔 들어올리기
70대 이상,3단계비만,M,1등급,본운동,4,엎드려 양팔 및 다리 들어올리기
70대 이상,3단계비만,M,1등급,본운동,5,고정식 자전거 타기
70대 이상,3단계비만,M,1등급,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,M,1등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,M,1등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,M,1등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,1등급,준비운동,5,배 스트레칭
70대 이상,3단계비만,M,1등급,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,M,1등급,마무리운동,2,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,1등급,마무리운동,3,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,M,1등급,마무리운동,4,엉덩이 스트레칭
70대 이상,3단계비만,M,1등급,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,M,2등급,본운동,1,몸통 들어올리기
70대 이상,3단계비만,M,2등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,M,2등급,본운동,3,물통으로 양팔 들어올리기
70대 이상,3단계비만,M,2등급,본운동,4,고정식 자전거 타기
70대 이상,3단계비만,M,2등급,본운동,5,엎드려 양팔 및 다리 들어올리기
70대 이상,3단계비만,M,2등급,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,M,2등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,M,2등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,M,2등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,2등급,준비운동,5,배 스트레칭
70대 이상,3단계비만,M,2등급,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,M,2등급,마무리운동,2,넙다리 앞쪽 스트레칭
70대 이상,3단계비만,M,2등급,마무리운동,3,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,2등급,마무리운동,4,엉덩이 스트레칭
70대 이상,3단계비만,M,2등급,마무리운동,5,옆구리 스트레칭
70대 이상,3단계비만,M,3등급,본운동,1,몸통 들어올리기
70대 이상,3단계비만,M,3등급,본운동,2,벽에서 팔굽혀 펴기
70대 이상,3단계비만,M,3등급,본운동,3,엎드려 양팔 및 다리 들어올리기
70대 이상,3단계비만,M,3등급,본운동,4,물통으로 양팔 들어올리기
70대 이상,3단계비만,M,3등급,본운동,5,고정식 트레드밀에서 걷기
70대 이상,3단계비만,M,3등급,준비운동,1,엉덩이 스트레칭
70대 이상,3단계비만,M,3등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,M,3등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,M,3등급,준비운동,4,넙다리 안쪽 스트레칭
70대 이상,3단계비만,M,3등급,준비운동,5,어깨 스트레칭
70대 이상,3단계비만,M,3등급,마무리운동,1,누워서 전신 뻗기
70대 이상,3단계비만,M,3등급,마무리운동,2,넙다리 안쪽 스트레칭
